a b c brian_constant
9 19 23 1.503048087303752
9 19 24 1.503048086604774
9 19 25 1.503048086903679
9 19 26 1.503048086775853
9 19 27 1.503048086830518
9 19 28 1.50304808680714
9 19 29 1.503048086817139
9 19 30 1.503048086812862
9 19 31 1.503048086814691
9 19 32 1.503048086813908
9 19 33 1.503048086814242
9 19 34 1.5030480868141
9 19 35 1.503048086814161
9 19 36 1.503048086814135
9 19 37 1.503048086814146
9 19 38 1.503048086814141
9 19 39 1.503048086814143
9 19 40 1.503048086814142
9 20 2 1.454670194643727
9 20 3 1.52053607185366
9 20 4 1.496522706530572
9 20 5 1.505634827146898
9 20 6 1.502003015073446
9 20 7 1.503478389379031
9 20 8 1.502869093080293
9 20 9 1.503123148442829
9 20 10 1.503016425407288
9 20 11 1.503061482849794
9 20 12 1.503042389394694
9 20 13 1.503050501525575
9 20 14 1.503047048452325
9 20 15 1.503048520291677
9 20 16 1.503047892328262
9 20 17 1.503048160434799
9 20 18 1.503048045911332
9 20 19 1.503048094847987
9 20 20 1.50304807393177
9 20 21 1.503048082873257
9 20 22 1.503048079050366
9 20 23 1.503048080684974
9 20 24 1.503048079985996
9 20 25 1.503048080284901
9 20 26 1.503048080157075
9 20 27 1.503048080211741
9 20 28 1.503048080188362
9 20 29 1.50304808019836
9 20 30 1.503048080194084
9 20 31 1.503048080195914
9 20 32 1.503048080195132
9 20 33 1.503048080195466
9 20 34 1.503048080195323
9 20 35 1.503048080195384
9 20 36 1.503048080195358
9 20 37 1.50304808019537
9 20 38 1.503048080195365
9 20 39 1.503048080195367
9 20 40 1.503048080195366
9 21 2 1.45467019747936
9 21 3 1.520536074994665
9 21 4 1.496522709570945
9 21 5 1.505634830219418
9 21 6 1.502003018133683
9 21 7 1.503478392443993
9 21 8 1.502869096143348
9 21 9 1.503123151506662
9 21 10 1.503016428470797
9 21 11 1.503061485913438
9 21 12 1.503042392458281
9 21 13 1.503050504589187
9 21 14 1.503047051515926
9 21 15 1.503048523355283
9 21 16 1.503047895391865
9 21 17 1.503048163498403
9 21 18 1.503048048974938
9 21 19 1.503048097911591
9 21 20 1.503048076995376
9 21 21 1.503048085936863
9 21 22 1.503048082113972
9 21 23 1.50304808374858
9 21 24 1.503048083049603
9 21 25 1.503048083348508
9 21 26 1.503048083220683
9 21 27 1.503048083275348
9 21 28 1.503048083251969
9 21 29 1.503048083261967
9 21 30 1.503048083257691
9 21 31 1.50304808325952
9 21 32 1.503048083258739
9 21 33 1.503048083259073
9 21 34 1.503048083258929
9 21 35 1.50304808325899
9 21 36 1.503048083258964
9 21 37 1.503048083258976
9 21 38 1.503048083258971
9 21 39 1.503048083258973
9 21 40 1.503048083258972
9 22 2 1.454670196165995
9 22 3 1.520536073539907
9 22 4 1.496522708162799
9 22 5 1.505634828796383
9 22 6 1.502003016716337
9 22 7 1.503478391024458
9 22 8 1.502869094724696
9 22 9 1.50312315008765
9 22 10 1.503016427051935
9 22 11 1.503061484494513
9 22 12 1.503042391039382
9 22 13 1.503050503170277
9 22 14 1.503047050097021
9 22 15 1.503048521936376
9 22 16 1.503047893972959
9 22 17 1.503048162079497
9 22 18 1.503048047556032
9 22 19 1.503048096492686
9 22 20 1.503048075576469
9 22 21 1.503048084517957
9 22 22 1.503048080695066
9 22 23 1.503048082329673
9 22 24 1.503048081630695
9 22 25 1.5030480819296
9 22 26 1.503048081801776
9 22 27 1.503048081856441
9 22 28 1.503048081833063
9 22 29 1.503048081843061
9 22 30 1.503048081838785
9 22 31 1.503048081840614
9 22 32 1.503048081839832
9 22 33 1.503048081840166
9 22 34 1.503048081840024
9 22 35 1.503048081840084
9 22 36 1.503048081840058
9 22 37 1.503048081840069
9 22 38 1.503048081840064
9 22 39 1.503048081840067
9 22 40 1.503048081840066
9 23 2 1.454670196774581
9 23 3 1.520536074213995
9 23 4 1.496522708815286
9 23 5 1.505634829455771
9 23 6 1.502003017373089
9 23 7 1.503478391682224
9 23 8 1.502869095382052
9 23 9 1.503123150745173
9 23 10 1.503016427709389
9 23 11 1.503061485151996
9 23 12 1.503042391696852
9 23 13 1.503050503827752
9 23 14 1.503047050754494
9 23 15 1.503048522593851
9 23 16 1.503047894630433
9 23 17 1.503048162736971
9 23 18 1.503048048213505
9 23 19 1.503048097150159
9 23 20 1.503048076233944
9 23 21 1.50304808517543
9 23 22 1.50304808135254
9 23 23 1.503048082987148
9 23 24 1.50304808228817
9 23 25 1.503048082587075
9 23 26 1.503048082459249
9 23 27 1.503048082513914
9 23 28 1.503048082490536
9 23 29 1.503048082500534
9 23 30 1.503048082496258
9 23 31 1.503048082498087
9 23 32 1.503048082497304
9 23 33 1.503048082497639
9 23 34 1.503048082497497
9 23 35 1.503048082497558
9 23 36 1.503048082497531
9 23 37 1.503048082497543
9 23 38 1.503048082497537
9 23 39 1.503048082497539
9 23 40 1.503048082497539
9 24 2 1.454670196492475
9 24 3 1.520536073901532
9 24 4 1.496522708512837
9 24 5 1.505634829150122
9 24 6 1.502003017068662
9 24 7 1.503478391377328
9 24 8 1.502869095077346
9 24 9 1.503123150440389
9 24 10 1.503016427404638
9 24 11 1.503061484847232
9 24 12 1.503042391392094
9 24 13 1.503050503522992
9 24 14 1.503047050449734
9 24 15 1.50304852228909
9 24 16 1.503047894325672
9 24 17 1.50304816243221
9 24 18 1.503048047908744
9 24 19 1.503048096845398
9 24 20 1.503048075929182
9 24 21 1.503048084870669
9 24 22 1.503048081047778
9 24 23 1.503048082682387
9 24 24 1.503048081983408
9 24 25 1.503048082282314
9 24 26 1.503048082154489
9 24 27 1.503048082209154
9 24 28 1.503048082185775
9 24 29 1.503048082195773
9 24 30 1.503048082191498
9 24 31 1.503048082193327
9 24 32 1.503048082192544
9 24 33 1.503048082192878
9 24 34 1.503048082192736
9 24 35 1.503048082192797
9 24 36 1.50304808219277
9 24 37 1.503048082192781
9 24 38 1.503048082192776
9 24 39 1.503048082192779
9 24 40 1.503048082192778
9 25 2 1.454670196623279
9 25 3 1.520536074046409
9 25 4 1.496522708653071
9 25 5 1.50563482929184
9 25 6 1.502003017209813
9 25 7 1.503478391518695
9 25 8 1.502869095218626
9 25 9 1.503123150581704
9 25 10 1.503016427545938
9 25 11 1.503061484988537
9 25 12 1.503042391533397
9 25 13 1.503050503664295
9 25 14 1.503047050591038
9 25 15 1.503048522430395
9 25 16 1.503047894466977
9 25 17 1.503048162573515
9 25 18 1.503048048050049
9 25 19 1.503048096986704
9 25 20 1.503048076070488
9 25 21 1.503048085011975
9 25 22 1.503048081189084
9 25 23 1.503048082823692
9 25 24 1.503048082124713
9 25 25 1.503048082423619
9 25 26 1.503048082295793
9 25 27 1.503048082350459
9 25 28 1.50304808232708
9 25 29 1.503048082337078
9 25 30 1.503048082332802
9 25 31 1.503048082334631
9 25 32 1.503048082333849
9 25 33 1.503048082334183
9 25 34 1.50304808233404
9 25 35 1.503048082334101
9 25 36 1.503048082334075
9 25 37 1.503048082334087
9 25 38 1.503048082334081
9 25 39 1.503048082334084
9 25 40 1.503048082334083
9 26 2 1.454670196562617
9 26 3 1.520536073979221
9 26 4 1.496522708588036
9 26 5 1.505634829226117
9 26 6 1.502003017144353
9 26 7 1.503478391453136
9 26 8 1.502869095153107
9 26 9 1.503123150516169
9 26 10 1.50301642748041
9 26 11 1.503061484923006
9 26 12 1.503042391467868
9 26 13 1.503050503598765
9 26 14 1.503047050525507
9 26 15 1.503048522364864
9 26 16 1.503047894401446
9 26 17 1.503048162507985
9 26 18 1.503048047984518
9 26 19 1.503048096921172
9 26 20 1.503048076004956
9 26 21 1.503048084946443
9 26 22 1.503048081123553
9 26 23 1.503048082758161
9 26 24 1.503048082059183
9 26 25 1.503048082358088
9 26 26 1.503048082230262
9 26 27 1.503048082284927
9 26 28 1.50304808226155
9 26 29 1.503048082271548
9 26 30 1.503048082267272
9 26 31 1.503048082269101
9 26 32 1.503048082268319
9 26 33 1.503048082268654
9 26 34 1.503048082268511
9 26 35 1.503048082268572
9 26 36 1.503048082268545
9 26 37 1.503048082268557
9 26 38 1.503048082268552
9 26 39 1.503048082268554
9 26 40 1.503048082268554
9 27 2 1.454670196590753
9 27 3 1.520536074010385
9 27 4 1.496522708618202
9 27 5 1.505634829256601
9 27 6 1.502003017174716
9 27 7 1.503478391483545
9 27 8 1.502869095183497
9 27 9 1.503123150546567
9 27 10 1.503016427510804
9 27 11 1.503061484953402
9 27 12 1.503042391498263
9 27 13 1.503050503629161
9 27 14 1.503047050555903
9 27 15 1.503048522395259
9 27 16 1.503047894431842
9 27 17 1.50304816253838
9 27 18 1.503048048014914
9 27 19 1.503048096951568
9 27 20 1.503048076035353
9 27 21 1.503048084976839
9 27 22 1.503048081153949
9 27 23 1.503048082788556
9 27 24 1.503048082089579
9 27 25 1.503048082388484
9 27 26 1.503048082260658
9 27 27 1.503048082315324
9 27 28 1.503048082291945
9 27 29 1.503048082301943
9 27 30 1.503048082297668
9 27 31 1.503048082299495
9 27 32 1.503048082298714
9 27 33 1.503048082299048
9 27 34 1.503048082298905
9 27 35 1.503048082298966
9 27 36 1.50304808229894
9 27 37 1.503048082298951
9 27 38 1.503048082298946
9 27 39 1.503048082298948
9 27 40 1.503048082298947
9 28 2 1.454670196577701
9 28 3 1.520536073995928
9 28 4 1.496522708604208
9 28 5 1.505634829242459
9 28 6 1.50200301716063
9 28 7 1.503478391469438
9 28 8 1.502869095169399
9 28 9 1.503123150532465
9 28 10 1.503016427496704
9 28 11 1.503061484939302
9 28 12 1.503042391484163
9 28 13 1.503050503615062
9 28 14 1.503047050541804
9 28 15 1.503048522381159
9 28 16 1.503047894417742
9 28 17 1.50304816252428
9 28 18 1.503048048000814
9 28 19 1.503048096937468
9 28 20 1.503048076021253
9 28 21 1.50304808496274
9 28 22 1.503048081139849
9 28 23 1.503048082774456
9 28 24 1.503048082075479
9 28 25 1.503048082374384
9 28 26 1.503048082246558
9 28 27 1.503048082301224
9 28 28 1.503048082277845
9 28 29 1.503048082287844
9 28 30 1.503048082283568
9 28 31 1.503048082285397
9 28 32 1.503048082284615
9 28 33 1.50304808228495
9 28 34 1.503048082284806
9 28 35 1.503048082284868
9 28 36 1.503048082284842
9 28 37 1.503048082284853
9 28 38 1.503048082284848
9 28 39 1.50304808228485
9 28 40 1.503048082284849
9 29 2 1.454670196583757
9 29 3 1.520536074002635
9 29 4 1.4965227086107
9 29 5 1.505634829249021
9 29 6 1.502003017167164
9 29 7 1.503478391475981
9 29 8 1.502869095175938
9 29 9 1.503123150539006
9 29 10 1.503016427503244
9 29 11 1.503061484945842
9 29 12 1.503042391490702
9 29 13 1.5030505036216
9 29 14 1.503047050548342
9 29 15 1.503048522387698
9 29 16 1.503047894424281
9 29 17 1.503048162530819
9 29 18 1.503048048007352
9 29 19 1.503048096944006
9 29 20 1.503048076027791
9 29 21 1.503048084969278
9 29 22 1.503048081146387
9 29 23 1.503048082780995
9 29 24 1.503048082082017
9 29 25 1.503048082380922
9 29 26 1.503048082253096
9 29 27 1.503048082307762
9 29 28 1.503048082284383
9 29 29 1.503048082294381
9 29 30 1.503048082290106
9 29 31 1.503048082291934
9 29 32 1.503048082291152
9 29 33 1.503048082291487
9 29 34 1.503048082291343
9 29 35 1.503048082291405
9 29 36 1.503048082291379
9 29 37 1.503048082291391
9 29 38 1.503048082291386
9 29 39 1.503048082291388
9 29 40 1.503048082291386
9 30 2 1.454670196580947
9 30 3 1.520536073999523
9 30 4 1.496522708607688
9 30 5 1.505634829245977
9 30 6 1.502003017164133
9 30 7 1.503478391472946
9 30 8 1.502869095172905
9 30 9 1.503123150535972
9 30 10 1.50301642750021
9 30 11 1.503061484942808
9 30 12 1.50304239148767
9 30 13 1.503050503618568
9 30 14 1.50304705054531
9 30 15 1.503048522384665
9 30 16 1.503047894421248
9 30 17 1.503048162527786
9 30 18 1.50304804800432
9 30 19 1.503048096940974
9 30 20 1.503048076024758
9 30 21 1.503048084966245
9 30 22 1.503048081143354
9 30 23 1.503048082777962
9 30 24 1.503048082078984
9 30 25 1.50304808237789
9 30 26 1.503048082250064
9 30 27 1.503048082304729
9 30 28 1.503048082281351
9 30 29 1.503048082291349
9 30 30 1.503048082287072
9 30 31 1.503048082288902
9 30 32 1.503048082288119
9 30 33 1.503048082288454
9 30 34 1.503048082288311
9 30 35 1.503048082288372
9 30 36 1.503048082288345
9 30 37 1.503048082288357
9 30 38 1.503048082288352
9 30 39 1.503048082288355
9 30 40 1.503048082288354
9 31 2 1.454670196582251
9 31 3 1.520536074000967
9 31 4 1.496522708609086
9 31 5 1.50563482924739
9 31 6 1.502003017165539
9 31 7 1.503478391474355
9 31 8 1.502869095174313
9 31 9 1.503123150537381
9 31 10 1.50301642750162
9 31 11 1.503061484944217
9 31 12 1.503042391489078
9 31 13 1.503050503619977
9 31 14 1.503047050546719
9 31 15 1.503048522386075
9 31 16 1.503047894422658
9 31 17 1.503048162529196
9 31 18 1.50304804800573
9 31 19 1.503048096942384
9 31 20 1.503048076026168
9 31 21 1.503048084967656
9 31 22 1.503048081144764
9 31 23 1.503048082779373
9 31 24 1.503048082080394
9 31 25 1.5030480823793
9 31 26 1.503048082251474
9 31 27 1.503048082306139
9 31 28 1.50304808228276
9 31 29 1.503048082292759
9 31 30 1.503048082288483
9 31 31 1.503048082290312
9 31 32 1.503048082289529
9 31 33 1.503048082289864
9 31 34 1.503048082289721
9 31 35 1.503048082289782
9 31 36 1.503048082289756
9 31 37 1.503048082289766
9 31 38 1.503048082289762
9 31 39 1.503048082289764
9 31 40 1.503048082289764
9 32 2 1.454670196581646
9 32 3 1.520536074000297
9 32 4 1.496522708608437
9 32 5 1.505634829246734
9 32 6 1.502003017164887
9 32 7 1.5034783914737
9 32 8 1.502869095173659
9 32 9 1.503123150536725
9 32 10 1.503016427500964
9 32 11 1.503061484943561
9 32 12 1.503042391488421
9 32 13 1.50305050361932
9 32 14 1.503047050546063
9 32 15 1.503048522385418
9 32 16 1.503047894422
9 32 17 1.503048162528539
9 32 18 1.503048048005074
9 32 19 1.503048096941727
9 32 20 1.503048076025511
9 32 21 1.503048084966998
9 32 22 1.503048081144108
9 32 23 1.503048082778716
9 32 24 1.503048082079738
9 32 25 1.503048082378643
9 32 26 1.503048082250818
9 32 27 1.503048082305483
9 32 28 1.503048082282104
9 32 29 1.503048082292103
9 32 30 1.503048082287827
9 32 31 1.503048082289655
9 32 32 1.503048082288873
9 32 33 1.503048082289208
9 32 34 1.503048082289065
9 32 35 1.503048082289126
9 32 36 1.5030480822891
9 32 37 1.503048082289111
9 32 38 1.503048082289106
9 32 39 1.503048082289108
9 32 40 1.503048082289107
9 33 2 1.454670196581927
9 33 3 1.520536074000609
9 33 4 1.496522708608738
9 33 5 1.505634829247039
9 33 6 1.50200301716519
9 33 7 1.503478391474005
9 33 8 1.502869095173964
9 33 9 1.503123150537031
9 33 10 1.503016427501271
9 33 11 1.503061484943867
9 33 12 1.503042391488728
9 33 13 1.503050503619626
9 33 14 1.503047050546368
9 33 15 1.503048522385723
9 33 16 1.503047894422306
9 33 17 1.503048162528844
9 33 18 1.503048048005379
9 33 19 1.503048096942032
9 33 20 1.503048076025817
9 33 21 1.503048084967303
9 33 22 1.503048081144412
9 33 23 1.50304808277902
9 33 24 1.503048082080043
9 33 25 1.503048082378947
9 33 26 1.503048082251122
9 33 27 1.503048082305787
9 33 28 1.503048082282409
9 33 29 1.503048082292407
9 33 30 1.503048082288131
9 33 31 1.503048082289961
9 33 32 1.503048082289178
9 33 33 1.503048082289513
9 33 34 1.503048082289369
9 33 35 1.503048082289431
9 33 36 1.503048082289405
9 33 37 1.503048082289416
9 33 38 1.503048082289411
9 33 39 1.503048082289413
9 33 40 1.503048082289413
9 34 2 1.454670196581796
9 34 3 1.520536074000463
9 34 4 1.496522708608598
9 34 5 1.505634829246898
9 34 6 1.50200301716505
9 34 7 1.503478391473863
9 34 8 1.502869095173822
9 34 9 1.503123150536889
9 34 10 1.503016427501128
9 34 11 1.503061484943726
9 34 12 1.503042391488587
9 34 13 1.503050503619486
9 34 14 1.503047050546228
9 34 15 1.503048522385583
9 34 16 1.503047894422167
9 34 17 1.503048162528705
9 34 18 1.503048048005239
9 34 19 1.503048096941894
9 34 20 1.503048076025678
9 34 21 1.503048084967165
9 34 22 1.503048081144274
9 34 23 1.503048082778883
9 34 24 1.503048082079904
9 34 25 1.50304808237881
9 34 26 1.503048082250984
9 34 27 1.50304808230565
9 34 28 1.503048082282271
9 34 29 1.50304808229227
9 34 30 1.503048082287993
9 34 31 1.503048082289822
9 34 32 1.50304808228904
9 34 33 1.503048082289375
9 34 34 1.503048082289231
9 34 35 1.503048082289292
9 34 36 1.503048082289266
9 34 37 1.503048082289278
9 34 38 1.503048082289273
9 34 39 1.503048082289275
9 34 40 1.503048082289275
9 35 2 1.454670196581857
9 35 3 1.520536074000531
9 35 4 1.496522708608663
9 35 5 1.505634829246962
9 35 6 1.502003017165114
9 35 7 1.503478391473929
9 35 8 1.502869095173887
9 35 9 1.503123150536954
9 35 10 1.503016427501191
9 35 11 1.503061484943789
9 35 12 1.50304239148865
9 35 13 1.503050503619549
9 35 14 1.503047050546291
9 35 15 1.503048522385646
9 35 16 1.503047894422229
9 35 17 1.503048162528767
9 35 18 1.503048048005301
9 35 19 1.503048096941955
9 35 20 1.503048076025739
9 35 21 1.503048084967226
9 35 22 1.503048081144334
9 35 23 1.503048082778943
9 35 24 1.503048082079965
9 35 25 1.50304808237887
9 35 26 1.503048082251044
9 35 27 1.50304808230571
9 35 28 1.503048082282331
9 35 29 1.503048082292329
9 35 30 1.503048082288054
9 35 31 1.503048082289881
9 35 32 1.503048082289099
9 35 33 1.503048082289435
9 35 34 1.503048082289291
9 35 35 1.503048082289352
9 35 36 1.503048082289326
9 35 37 1.503048082289337
9 35 38 1.503048082289333
9 35 39 1.503048082289334
9 35 40 1.503048082289333
9 36 2 1.454670196581829
9 36 3 1.520536074000499
9 36 4 1.496522708608633
9 36 5 1.505634829246933
9 36 6 1.502003017165085
9 36 7 1.503478391473899
9 36 8 1.502869095173858
9 36 9 1.503123150536925
9 36 10 1.503016427501163
9 36 11 1.503061484943761
9 36 12 1.503042391488622
9 36 13 1.50305050361952
9 36 14 1.503047050546262
9 36 15 1.503048522385618
9 36 16 1.503047894422201
9 36 17 1.503048162528739
9 36 18 1.503048048005274
9 36 19 1.503048096941927
9 36 20 1.503048076025711
9 36 21 1.503048084967198
9 36 22 1.503048081144308
9 36 23 1.503048082778916
9 36 24 1.503048082079937
9 36 25 1.503048082378843
9 36 26 1.503048082251018
9 36 27 1.503048082305683
9 36 28 1.503048082282305
9 36 29 1.503048082292303
9 36 30 1.503048082288028
9 36 31 1.503048082289856
9 36 32 1.503048082289074
9 36 33 1.503048082289408
9 36 34 1.503048082289265
9 36 35 1.503048082289326
9 36 36 1.5030480822893
9 36 37 1.503048082289311
9 36 38 1.503048082289307
9 36 39 1.503048082289309
9 36 40 1.503048082289308
9 37 2 1.454670196581842
9 37 3 1.520536074000514
9 37 4 1.496522708608647
9 37 5 1.505634829246946
9 37 6 1.502003017165099
9 37 7 1.503478391473912
9 37 8 1.502869095173871
9 37 9 1.503123150536938
9 37 10 1.503016427501176
9 37 11 1.503061484943774
9 37 12 1.503042391488635
9 37 13 1.503050503619533
9 37 14 1.503047050546276
9 37 15 1.503048522385631
9 37 16 1.503047894422215
9 37 17 1.503048162528752
9 37 18 1.503048048005286
9 37 19 1.50304809694194
9 37 20 1.503048076025724
9 37 21 1.503048084967211
9 37 22 1.50304808114432
9 37 23 1.503048082778929
9 37 24 1.50304808207995
9 37 25 1.503048082378855
9 37 26 1.503048082251029
9 37 27 1.503048082305695
9 37 28 1.503048082282316
9 37 29 1.503048082292314
9 37 30 1.503048082288038
9 37 31 1.503048082289867
9 37 32 1.503048082289085
9 37 33 1.50304808228942
9 37 34 1.503048082289276
9 37 35 1.503048082289338
9 37 36 1.503048082289312
9 37 37 1.503048082289323
9 37 38 1.503048082289318
9 37 39 1.503048082289321
9 37 40 1.503048082289319
9 38 2 1.454670196581836
9 38 3 1.520536074000507
9 38 4 1.49652270860864
9 38 5 1.505634829246939
9 38 6 1.502003017165092
9 38 7 1.503478391473906
9 38 8 1.502869095173864
9 38 9 1.503123150536931
9 38 10 1.50301642750117
9 38 11 1.503061484943768
9 38 12 1.503042391488629
9 38 13 1.503050503619527
9 38 14 1.503047050546269
9 38 15 1.503048522385625
9 38 16 1.503047894422207
9 38 17 1.503048162528746
9 38 18 1.503048048005281
9 38 19 1.503048096941934
9 38 20 1.503048076025719
9 38 21 1.503048084967205
9 38 22 1.503048081144314
9 38 23 1.503048082778922
9 38 24 1.503048082079945
9 38 25 1.50304808237885
9 38 26 1.503048082251024
9 38 27 1.50304808230569
9 38 28 1.503048082282312
9 38 29 1.50304808229231
9 38 30 1.503048082288034
9 38 31 1.503048082289863
9 38 32 1.503048082289081
9 38 33 1.503048082289415
9 38 34 1.503048082289273
9 38 35 1.503048082289333
9 38 36 1.503048082289308
9 38 37 1.503048082289319
9 38 38 1.503048082289314
9 38 39 1.503048082289316
9 38 40 1.503048082289316
9 39 2 1.454670196581839
9 39 3 1.520536074000511
9 39 4 1.496522708608644
9 39 5 1.505634829246943
9 39 6 1.502003017165096
9 39 7 1.50347839147391
9 39 8 1.502869095173869
9 39 9 1.503123150536936
9 39 10 1.503016427501174
9 39 11 1.503061484943771
9 39 12 1.503042391488633
9 39 13 1.503050503619531
9 39 14 1.503047050546273
9 39 15 1.503048522385629
9 39 16 1.503047894422212
9 39 17 1.50304816252875
9 39 18 1.503048048005284
9 39 19 1.503048096941938
9 39 20 1.503048076025722
9 39 21 1.503048084967209
9 39 22 1.503048081144319
9 39 23 1.503048082778926
9 39 24 1.503048082079948
9 39 25 1.503048082378854
9 39 26 1.503048082251027
9 39 27 1.503048082305693
9 39 28 1.503048082282314
9 39 29 1.503048082292312
9 39 30 1.503048082288036
9 39 31 1.503048082289865
9 39 32 1.503048082289082
9 39 33 1.503048082289416
9 39 34 1.503048082289274
9 39 35 1.503048082289335
9 39 36 1.503048082289309
9 39 37 1.503048082289319
9 39 38 1.503048082289315
9 39 39 1.503048082289317
9 39 40 1.503048082289316
9 40 2 1.454670196581837
9 40 3 1.520536074000509
9 40 4 1.496522708608642
9 40 5 1.505634829246941
9 40 6 1.502003017165094
9 40 7 1.503478391473907
9 40 8 1.502869095173866
9 40 9 1.503123150536933
9 40 10 1.503016427501172
9 40 11 1.503061484943769
9 40 12 1.50304239148863
9 40 13 1.503050503619529
9 40 14 1.50304705054627
9 40 15 1.503048522385626
9 40 16 1.50304789442221
9 40 17 1.503048162528747
9 40 18 1.503048048005282
9 40 19 1.503048096941936
9 40 20 1.503048076025721
9 40 21 1.503048084967207
9 40 22 1.503048081144317
9 40 23 1.503048082778925
9 40 24 1.503048082079946
9 40 25 1.503048082378852
9 40 26 1.503048082251026
9 40 27 1.503048082305691
9 40 28 1.503048082282313
9 40 29 1.50304808229231
9 40 30 1.503048082288035
9 40 31 1.503048082289864
9 40 32 1.503048082289082
9 40 33 1.503048082289417
9 40 34 1.503048082289273
9 40 35 1.503048082289334
9 40 36 1.503048082289308
9 40 37 1.50304808228932
9 40 38 1.503048082289314
9 40 39 1.503048082289317
9 40 40 1.503048082289317
10 1 2 1.464261130149081
10 1 3 1.583134466881738
10 1 4 1.557225153742378
10 1 5 1.56697361726248
10 1 6 1.563091039457135
10 1 7 1.564678230729971
10 1 8 1.564014793163033
10 1 9 1.564296568198043
10 1 10 1.564175230764324
10 1 11 1.564228088421247
10 1 12 1.564204827679795
10 1 13 1.564215154618283
10 1 14 1.56421053423661
10 1 15 1.564212615409948
10 1 16 1.564211672489117
10 1 17 1.564212101855074
10 1 18 1.564211905495672
10 1 19 1.564211995625566
10 1 20 1.564211954126869
10 1 21 1.564211973284229
10 1 22 1.564211964421061
10 1 23 1.564211968529128
10 1 24 1.564211966622139
10 1 25 1.564211967508496
10 1 26 1.564211967096091
10 1 27 1.564211967288141
10 1 28 1.564211967198642
10 1 29 1.564211967240375
10 1 30 1.564211967220906
10 1 31 1.564211967229992
10 1 32 1.564211967225751
10 1 33 1.564211967227732
10 1 34 1.564211967226807
10 1 35 1.56421196722724
10 1 36 1.564211967227037
10 1 37 1.564211967227132
10 1 38 1.564211967227088
10 1 39 1.56421196722711
10 1 40 1.564211967227099
10 2 2 1.450131171048611
10 2 3 1.515547848809368
10 2 4 1.491606948365144
10 2 5 1.500738055811217
10 2 6 1.497070822961042
10 2 7 1.49857742206288
10 2 8 1.497945246480455
10 2 9 1.498214511416341
10 2 10 1.498098281521042
10 2 11 1.498149015309069
10 2 12 1.498126650629177
10 2 13 1.498136594481603
10 2 14 1.498132139769827
10 2 15 1.498134148546582
10 2 16 1.498133237557236
10 2 17 1.498133652721938
10 2 18 1.498133462724986
10 2 19 1.498133549985881
10 2 20 1.498133509788203
10 2 21 1.498133528352701
10 2 22 1.498133519760826
10 2 23 1.498133523744305
10 2 24 1.498133521894705
10 2 25 1.498133522754559
10 2 26 1.498133522354421
10 2 27 1.498133522540784
10 2 28 1.498133522453926
10 2 29 1.498133522494432
10 2 30 1.498133522475534
10 2 31 1.498133522484354
10 2 32 1.498133522480236
10 2 33 1.498133522482159
10 2 34 1.498133522481261
10 2 35 1.49813352248168
10 2 36 1.498133522481484
10 2 37 1.498133522481575
10 2 38 1.498133522481534
10 2 39 1.498133522481554
10 2 40 1.498133522481544
10 3 2 1.456350684418817
10 3 3 1.522507056788398
10 3 4 1.49834830128215
10 3 5 1.507550486484389
10 3 6 1.503857433101118
10 3 7 1.505373967608302
10 3 8 1.504737848167388
10 3 9 1.505008722130452
10 3 10 1.504891824339061
10 3 11 1.504942840028036
10 3 12 1.504920354816905
10 3 13 1.504930350830544
10 3 14 1.504925873310765
10 3 15 1.504927892154588
10 3 16 1.504926976685026
10 3 17 1.504927393858239
10 3 18 1.504927202955078
10 3 19 1.504927290627128
10 3 20 1.504927250242005
10 3 21 1.504927268892311
10 3 22 1.504927260261019
10 3 23 1.50492726426266
10 3 24 1.504927262404671
10 3 25 1.504927263268407
10 3 26 1.504927262866466
10 3 27 1.504927263053668
10 3 28 1.50492726296642
10 3 29 1.504927263007106
10 3 30 1.504927262988124
10 3 31 1.504927262996984
10 3 32 1.504927262992847
10 3 33 1.504927262994778
10 3 34 1.504927262993876
10 3 35 1.504927262994298
10 3 36 1.504927262994101
10 3 37 1.504927262994193
10 3 38 1.504927262994149
10 3 39 1.504927262994169
10 3 40 1.50492726299416
10 4 2 1.453942106106157
10 4 3 1.519817254687299
10 4 4 1.495742833412136
10 4 5 1.504917455675229
10 4 6 1.501234499296175
10 4 7 1.502747125725109
10 4 8 1.502112567205649
10 4 9 1.502382800601453
10 4 10 1.502266170198651
10 4 11 1.502317072421676
10 4 12 1.502294635971034
10 4 13 1.502304610782707
10 4 14 1.502300142574307
10 4 15 1.502302157291844
10 4 16 1.502301243665214
10 4 17 1.502301660009598
10 4 18 1.502301469481437
10 4 19 1.502301556982932
10 4 20 1.502301516675727
10 4 21 1.5023015352903
10 4 22 1.502301526675448
10 4 23 1.502301530669504
10 4 24 1.502301528815023
10 4 25 1.502301529677135
10 4 26 1.502301529275949
10 4 27 1.502301529462799
10 4 28 1.502301529375714
10 4 29 1.502301529416324
10 4 30 1.502301529397378
10 4 31 1.50230152940622
10 4 32 1.502301529402092
10 4 33 1.50230152940402
10 4 34 1.502301529403119
10 4 35 1.50230152940354
10 4 36 1.502301529403344
10 4 37 1.502301529403435
10 4 38 1.502301529403393
10 4 39 1.502301529403412
10 4 40 1.502301529403403
10 5 2 1.454906583801664
10 5 3 1.520893168501504
10 5 4 1.496784882268811
10 5 5 1.50597058255486
10 5 6 1.502283549626561
10 5 7 1.503797757111813
